id,label
40689,5
40690,3
40691,1
40692,1
40693,3
40694,5
40695,3
40696,4
40697,5
40698,3
40699,3
40700,3
40701,5
40702,3
40703,3
40704,3
40705,3
40706,3
40707,2
40708,5
40709,3
40710,5
40711,3
40712,2
40713,3
40714,1
40715,2
40716,4
40717,3
40718,5
40719,2
40720,2
40721,3
40722,3
40723,4
40724,5
40725,2
40726,2
40727,5
40728,4
40729,5
40730,4
40731,5
40732,1
40733,2
40734,3
40735,5
40736,3
40737,3
40738,3
40739,5
40740,5
40741,5
40742,3
40743,1
40744,4
40745,3
40746,5
40747,1
40748,4
40749,3
40750,3
40751,1
40752,3
40753,2
40754,2
40755,5
40756,3
40757,1
40758,2
40759,3
40760,4
40761,5
40762,4
40763,2
40764,3
40765,3
40766,1
40767,3
40768,5
40769,5
40770,2
40771,3
40772,5
40773,3
40774,3
40775,3
40776,5
40777,4
40778,2
40779,5
40780,5
40781,5
40782,2
40783,4
40784,2
40785,3
40786,5
40787,3
40788,5
40789,1
40790,2
40791,5
40792,4
40793,3
40794,3
40795,3
40796,3
40797,4
40798,1
40799,5
40800,2
40801,2
40802,5
40803,3
40804,3
40805,2
40806,2
40807,3
40808,2
40809,4
40810,2
40811,1
40812,3
40813,1
40814,4
40815,2
40816,3
40817,1
40818,3
40819,1
40820,3
40821,1
40822,5
40823,2
40824,1
40825,5
40826,2
40827,5
40828,5
40829,1
40830,4
40831,2
40832,3
40833,5
40834,5
40835,2
40836,3
40837,5
40838,3
40839,5
40840,1
40841,2
40842,4
40843,2
40844,4
40845,5
40846,2
40847,3
40848,5
40849,3
40850,3
40851,3
40852,4
40853,1
40854,5
40855,1
40856,2
40857,3
40858,4
40859,3
40860,3
40861,5
40862,2
40863,1
40864,3
40865,3
40866,4
40867,2
40868,1
40869,2
40870,4
40871,4
40872,2
40873,3
40874,3
40875,3
40876,1
40877,3
40878,3
40879,3
40880,4
40881,2
40882,3
40883,3
40884,4
40885,3
40886,1
40887,3
40888,4
40889,3
40890,2
40891,3
40892,1
40893,1
40894,3
40895,1
40896,5
40897,3
40898,3
40899,2
40900,2
40901,1
40902,2
40903,3
40904,1
40905,1
40906,2
40907,1
40908,3
40909,2
40910,5
40911,3
40912,4
40913,1
40914,2
40915,5
40916,4
40917,2
40918,5
40919,3
40920,1
40921,3
40922,3
40923,4
40924,3
40925,4
40926,4
40927,4
40928,5
40929,1
40930,5
40931,1
40932,5
40933,1
40934,4
40935,3
40936,3
40937,3
40938,5
40939,3
40940,1
40941,2
40942,2
40943,3
40944,1
40945,3
40946,2
40947,3
40948,3
40949,5
40950,5
40951,2
40952,3
40953,5
40954,3
40955,4
40956,5
40957,2
40958,2
40959,1
40960,2
40961,2
40962,5
40963,2
40964,2
40965,1
40966,5
40967,3
40968,3
40969,1
40970,5
40971,1
40972,4
40973,3
40974,3
40975,4
40976,5
40977,5
40978,3
40979,2
40980,5
40981,5
40982,1
40983,1
40984,4
40985,5
40986,4
40987,4
40988,3
40989,3
40990,3
40991,3
40992,3
40993,3
40994,5
40995,5
40996,1
40997,3
40998,1
40999,5
41000,3
41001,1
41002,2
41003,3
41004,3
41005,2
41006,4
41007,3
41008,4
41009,2
41010,2
41011,1
41012,2
41013,2
41014,2
41015,5
41016,5
41017,2
41018,4
41019,2
41020,4
41021,4
41022,5
41023,4
41024,4
41025,4
41026,5
41027,3
41028,3
41029,3
41030,1
41031,2
41032,3
41033,3
41034,1
41035,3
41036,2
41037,5
41038,2
41039,5
41040,3
41041,4
41042,2
41043,4
41044,1
41045,1
41046,5
41047,5
41048,4
41049,3
41050,3
41051,5
41052,5
41053,5
41054,1
41055,2
41056,1
41057,4
41058,4
41059,1
41060,5
41061,1
41062,5
41063,3
41064,1
41065,3
41066,3
41067,4
41068,4
41069,4
41070,4
41071,3
41072,3
41073,1
41074,3
41075,2
41076,3
41077,5
41078,5
41079,2
41080,1
41081,3
41082,4
41083,3
41084,3
41085,4
41086,4
41087,5
41088,3
41089,4
41090,3
41091,1
41092,1
41093,1
41094,2
41095,3
41096,3
41097,2
41098,3
41099,1
41100,3
41101,3
41102,3
41103,3
41104,5
41105,5
41106,1
41107,1
41108,3
41109,2
41110,5
41111,3
41112,3
41113,1
41114,1
41115,4
41116,3
41117,4
41118,3
41119,2
41120,4
41121,5
41122,3
41123,2
41124,1
41125,3
41126,5
41127,1
41128,2
41129,2
41130,3
41131,3
41132,1
41133,1
41134,1
41135,2
41136,3
41137,1
41138,1
41139,3
41140,2
41141,3
41142,3
41143,3
41144,4
41145,3
41146,5
41147,4
41148,3
41149,3
41150,1
41151,3
41152,3
41153,3
41154,5
41155,3
41156,1
41157,1
41158,5
41159,1
41160,2
41161,3
41162,1
41163,1
41164,4
41165,3
41166,5
41167,3
41168,2
41169,2
41170,3
41171,2
41172,5
41173,4
41174,3
41175,3
41176,1
41177,4
41178,5
41179,2
41180,3
41181,2
41182,2
41183,2
41184,3
41185,4
41186,2
41187,4
41188,3
41189,3
41190,1
41191,3
41192,3
41193,3
41194,3
41195,2
41196,4
41197,2
41198,2
41199,5
41200,3
41201,1
41202,4
41203,2
41204,2
41205,3
41206,3
41207,3
41208,4
41209,1
41210,5
41211,3
41212,5
41213,4
41214,2
41215,3
41216,1
41217,1
41218,3
41219,2
41220,2
41221,5
41222,2
41223,2
41224,2
41225,4
41226,4
41227,2
41228,1
41229,5
41230,1
41231,3
41232,1
41233,3
41234,3
41235,2
41236,3
41237,4
41238,2
41239,2
41240,2
41241,2
41242,5
41243,4
41244,1
41245,3
41246,4
41247,3
41248,5
41249,4
41250,1
41251,5
41252,5
41253,2
41254,2
41255,2
41256,3
41257,5
41258,3
41259,5
41260,5
41261,4
41262,4
41263,3
41264,2
41265,2
41266,1
41267,1
41268,3
41269,3
41270,3
41271,2
41272,1
41273,1
41274,3
41275,5
41276,3
41277,5
41278,2
41279,4
41280,1
41281,2
41282,1
41283,3
41284,3
41285,3
41286,3
41287,5
41288,2
41289,4
41290,5
41291,1
41292,1
41293,5
41294,2
41295,3
41296,5
41297,4
41298,3
41299,3
41300,3
41301,5
41302,5
41303,5
41304,4
41305,1
41306,3
41307,3
41308,1
41309,5
41310,3
41311,4
41312,5
41313,4
41314,4
41315,3
41316,2
41317,4
41318,3
41319,4
41320,2
41321,1
41322,5
41323,5
41324,3
41325,1
41326,3
41327,2
41328,5
41329,2
41330,4
41331,3
41332,2
41333,4
41334,2
41335,3
41336,3
41337,2
41338,5
41339,4
41340,3
41341,5
41342,3
41343,1
41344,3
41345,3
41346,3
41347,5
41348,1
41349,3
41350,4
41351,2
41352,2
41353,3
41354,5
41355,3
41356,3
41357,5
41358,1
41359,5
41360,3
41361,3
41362,3
41363,3
41364,1
41365,4
41366,3
41367,2
41368,5
41369,1
41370,1
41371,5
41372,3
41373,5
41374,5
41375,1
41376,3
41377,4
41378,2
41379,2
41380,3
41381,1
41382,2
41383,4
41384,3
41385,4
41386,4
41387,3
41388,4
41389,5
41390,1
41391,3
41392,1
41393,2
41394,2
41395,1
41396,2
41397,4
41398,5
41399,1
41400,2
41401,3
41402,2
41403,3
41404,4
41405,3
41406,2
41407,5
41408,2
41409,2
41410,4
41411,2
41412,2
41413,3
41414,3
41415,3
41416,4
41417,2
41418,1
41419,1
41420,5
41421,2
41422,1
41423,3
41424,3
41425,5
41426,5
41427,1
41428,5
41429,1
41430,3
41431,2
41432,5
41433,1
41434,2
41435,1
41436,2
41437,5
41438,4
41439,4
41440,1
41441,1
41442,2
41443,1
41444,5
41445,3
41446,2
41447,3
41448,2
41449,4
41450,4
41451,2
41452,4
41453,3
41454,2
41455,3
41456,5
41457,1
41458,1
41459,2
41460,4
41461,1
41462,2
41463,3
41464,1
41465,3
41466,5
41467,3
41468,3
41469,5
41470,5
41471,3
41472,3
41473,3
41474,4
41475,2
41476,5
41477,4
41478,3
41479,1
41480,2
41481,2
41482,1
41483,4
41484,3
41485,1
41486,2
41487,5
41488,4
41489,1
41490,1
41491,1
41492,3
41493,3
41494,4
41495,4
41496,3
41497,2
41498,2
41499,5
41500,2
41501,2
41502,1
41503,3
41504,2
41505,2
41506,4
41507,4
41508,5
41509,2
41510,1
41511,3
41512,5
41513,1
41514,4
41515,3
41516,4
41517,1
41518,5
41519,1
41520,3
41521,2
41522,2
41523,4
41524,1
41525,4
41526,4
41527,3
41528,5
41529,3
41530,3
41531,3
41532,3
41533,3
41534,3
41535,5
41536,3
41537,1
41538,2
41539,3
41540,2
41541,2
41542,2
41543,5
41544,4
41545,3
41546,2
41547,2
41548,2
41549,3
41550,2
41551,3
41552,2
41553,1
41554,3
41555,3
41556,2
41557,1
41558,2
41559,4
41560,5
41561,3
41562,3
41563,3
41564,3
41565,4
41566,3
41567,5
41568,1
41569,3
41570,3
41571,3
41572,5
41573,5
41574,1
41575,2
41576,1
41577,3
41578,2
41579,3
41580,3
41581,3
41582,4
41583,5
41584,2
41585,4
41586,5
41587,3
41588,4
41589,4
41590,4
41591,2
41592,3
41593,1
41594,5
41595,3
41596,2
41597,5
41598,2
41599,3
41600,3
41601,4
41602,2
41603,4
41604,1
41605,3
41606,3
41607,3
41608,4
41609,5
41610,1
41611,3
41612,1
41613,3
41614,2
41615,5
41616,3
41617,3
41618,3
41619,3
41620,2
41621,2
41622,5
41623,3
41624,3
41625,3
41626,4
41627,3
41628,3
41629,5
41630,5
41631,4
41632,3
41633,2
41634,3
41635,3
41636,5
41637,1
41638,3
41639,2
41640,1
41641,4
41642,3
41643,3
41644,5
41645,3
41646,3
41647,3
41648,2
41649,2
41650,1
41651,4
41652,1
41653,3
41654,3
41655,3
41656,4
41657,1
41658,3
41659,2
41660,3
41661,3
41662,2
41663,5
41664,5
41665,3
41666,4
41667,3
41668,1
41669,4
41670,1
41671,3
41672,2
41673,4
41674,4
41675,5
41676,5
41677,3
41678,2
41679,5
41680,4
41681,1
41682,3
41683,5
41684,3
41685,2
41686,2
41687,4
41688,1
41689,3
41690,1
41691,2
41692,3
41693,3
41694,3
41695,1
41696,4
41697,2
41698,5
41699,2
41700,1
41701,2
41702,1
41703,1
41704,5
41705,1
41706,4
41707,1
41708,3
41709,3
41710,2
41711,2
41712,5
41713,3
41714,3
41715,4
41716,4
41717,3
41718,2
41719,3
41720,2
41721,5
41722,5
41723,3
41724,1
41725,4
41726,2
41727,3
41728,4
41729,2
41730,4
41731,5
41732,3
41733,4
41734,2
41735,1
41736,1
41737,5
41738,3
41739,3
41740,4
41741,3
41742,5
41743,3
41744,5
41745,2
41746,1
41747,1
41748,1
41749,2
41750,3
41751,2
41752,4
41753,4
41754,3
41755,4
41756,3
41757,3
41758,4
41759,5
41760,4
41761,2
41762,2
41763,5
41764,2
41765,2
41766,1
41767,5
41768,1
41769,1
41770,3
41771,2
41772,1
41773,4
41774,3
41775,1
41776,3
41777,2
41778,4
41779,3
41780,4
41781,3
41782,5
41783,4
41784,2
41785,1
41786,1
41787,1
41788,2
41789,3
41790,3
41791,4
41792,3
41793,2
41794,3
41795,2
41796,3
41797,4
41798,1
41799,3
41800,3
41801,1
41802,2
41803,3
41804,3
41805,1
41806,2
41807,2
41808,3
41809,3
41810,2
41811,5
41812,3
41813,4
41814,3
41815,4
41816,4
41817,3
41818,3
41819,5
41820,5
41821,4
41822,4
41823,2
41824,4
41825,3
41826,3
41827,4
41828,5
41829,1
41830,3
41831,3
41832,5
41833,2
41834,3
41835,5
41836,5
41837,3
41838,3
41839,3
41840,2
41841,5
41842,4
41843,1
41844,1
41845,1
41846,3
41847,4
41848,1
41849,4
41850,4
41851,3
41852,2
41853,1
41854,3
41855,2
41856,4
41857,3
41858,1
41859,4
41860,4
41861,3
41862,5
41863,3
41864,2
41865,5
41866,5
41867,1
41868,3
41869,4
41870,4
41871,2
41872,2
41873,3
41874,3
41875,1
41876,3
41877,4
41878,4
41879,2
41880,1
41881,2
41882,1
41883,2
41884,3
41885,2
41886,3
41887,3
41888,4
41889,1
41890,3
41891,4
41892,5
41893,4
41894,1
41895,3
41896,4
41897,3
41898,4
41899,2
41900,5
41901,2
41902,5
41903,1
41904,4
41905,2
41906,1
41907,3
41908,3
41909,3
41910,1
41911,5
41912,3
41913,2
41914,2
41915,5
41916,2
41917,4
41918,1
41919,2
41920,5
41921,5
41922,4
41923,1
41924,1
41925,4
41926,3
41927,3
41928,2
41929,1
41930,1
41931,5
41932,3
41933,1
41934,2
41935,4
41936,3
41937,4
41938,4
41939,3
41940,2
41941,4
41942,3
41943,1
41944,2
41945,3
41946,1
41947,4
41948,3
41949,2
41950,1
41951,5
41952,1
41953,4
41954,2
41955,3
41956,3
41957,5
41958,3
41959,5
41960,2
41961,5
41962,2
41963,3
41964,2
41965,5
41966,1
41967,3
41968,4
41969,1
41970,3
41971,3
41972,3
41973,1
41974,2
41975,3
41976,3
41977,4
41978,5
41979,5
41980,3
41981,5
41982,3
41983,3
41984,2
41985,5
41986,5
41987,3
41988,4
41989,3
41990,2
41991,2
41992,5
41993,5
41994,4
41995,3
41996,2
41997,2
41998,3
41999,3
42000,4
42001,2
42002,3
42003,4
42004,3
42005,1
42006,2
42007,2
42008,1
42009,2
42010,2
42011,2
42012,3
42013,3
42014,3
42015,1
42016,1
42017,4
42018,3
42019,1
42020,5
42021,3
42022,4
42023,3
42024,5
42025,2
42026,2
42027,3
42028,3
42029,3
42030,2
42031,3
42032,1
42033,1
42034,3
42035,3
42036,3
42037,1
42038,1
42039,1
42040,5
42041,5
42042,2
42043,1
42044,3
42045,3
42046,3
42047,5
42048,3
42049,2
42050,4
42051,3
42052,2
42053,4
42054,1
42055,2
42056,3
42057,5
42058,2
42059,5
42060,1
42061,5
42062,3
42063,3
42064,1
42065,1
42066,4
42067,4
42068,5
42069,2
42070,5
42071,4
42072,1
42073,1
42074,2
42075,2
42076,3
42077,1
42078,2
42079,2
42080,3
42081,5
42082,4
42083,5
42084,3
42085,1
42086,4
42087,3
42088,5
42089,3
42090,5
42091,3
42092,2
42093,4
42094,3
42095,3
42096,3
42097,3
42098,3
42099,4
42100,1
42101,2
42102,1
42103,1
42104,2
42105,3
42106,2
42107,5
42108,5
42109,5
42110,3
42111,4
42112,4
42113,2
42114,4
42115,1
42116,3
42117,2
42118,2
42119,5
42120,3
42121,3
42122,2
42123,2
42124,2
42125,5
42126,4
42127,3
42128,2
42129,1
42130,1
42131,5
42132,3
42133,3
42134,3
42135,4
42136,4
42137,4
42138,2
42139,1
42140,3
42141,4
42142,3
42143,3
42144,5
42145,1
42146,3
42147,3
42148,2
42149,4
42150,4
42151,2
42152,5
42153,2
42154,3
42155,1
42156,5
42157,3
42158,3
42159,3
42160,5
42161,4
42162,3
42163,1
42164,1
42165,5
42166,5
42167,5
42168,4
42169,1
42170,5
42171,1
42172,1
42173,4
42174,3
42175,5
42176,2
42177,2
42178,5
42179,5
42180,3
42181,3
42182,1
42183,4
42184,3
42185,3
42186,2
42187,2
42188,5
42189,1
42190,3
42191,4
42192,2
42193,5
42194,4
42195,3
42196,5
42197,3
42198,4
42199,1
42200,4
42201,4
42202,3
42203,1
42204,5
42205,3
42206,2
42207,5
42208,2
42209,3
42210,1
42211,5
42212,1
42213,5
42214,4
42215,3
42216,3
42217,3
42218,3
42219,4
42220,2
42221,1
42222,5
42223,2
42224,1
42225,5
42226,3
42227,1
42228,5
42229,5
42230,3
42231,4
42232,4
42233,2
42234,2
42235,5
42236,3
42237,1
42238,1
42239,2
42240,2
42241,2
42242,2
42243,2
42244,5
42245,4
42246,1
42247,1
42248,3
42249,2
42250,1
42251,4
42252,3
42253,2
42254,4
42255,3
42256,4
42257,4
42258,2
42259,5
42260,5
42261,3
42262,3
42263,3
42264,3
42265,2
42266,1
42267,4
42268,4
42269,1
42270,1
42271,3
42272,4
42273,3
42274,3
42275,1
42276,2
42277,2
42278,2
42279,3
42280,4
42281,3
42282,2
42283,3
42284,1
42285,2
42286,1
42287,2
42288,3
42289,1
42290,3
42291,3
42292,3
42293,4
42294,3
42295,3
42296,5
42297,1
42298,3
42299,2
42300,2
42301,1
42302,4
42303,3
42304,1
42305,1
42306,5
42307,1
42308,2
42309,1
42310,5
42311,1
42312,4
42313,1
42314,3
42315,5
42316,2
42317,5
42318,4
42319,2
42320,4
42321,1
42322,3
42323,2
42324,1
42325,4
42326,2
42327,2
42328,5
42329,4
42330,3
42331,5
42332,4
42333,5
42334,3
42335,5
42336,5
42337,4
42338,3
42339,2
42340,1
42341,1
42342,2
42343,3
42344,2
42345,1
42346,4
42347,3
42348,5
42349,5
42350,1
42351,1
42352,3
42353,2
42354,1
42355,1
42356,4
42357,4
42358,1
42359,2
42360,4
42361,2
42362,5
42363,3
42364,2
42365,2
42366,2
42367,3
42368,5
42369,5
42370,1
42371,2
42372,3
42373,4
42374,4
42375,2
42376,5
42377,2
42378,2
42379,3
42380,3
42381,5
42382,3
42383,1
42384,3
42385,3
42386,3
42387,1
42388,4
42389,4
42390,4
42391,3
42392,2
42393,4
42394,5
42395,2
42396,4
42397,3
42398,4
42399,5
42400,3
42401,4
42402,3
42403,5
42404,4
42405,5
42406,4
42407,5
42408,4
42409,3
42410,2
42411,3
42412,1
42413,3
42414,4
42415,3
42416,4
42417,2
42418,1
42419,5
42420,3
42421,2
42422,2
42423,4
42424,1
42425,3
42426,5
42427,1
42428,4
42429,1
42430,2
42431,1
42432,4
42433,2
42434,4
42435,2
42436,2
42437,1
42438,5
42439,5
42440,2
42441,3
42442,1
42443,1
42444,1
42445,4
42446,3
42447,5
42448,3
42449,1
42450,1
42451,3
42452,5
42453,4
42454,3
42455,2
42456,1
42457,3
42458,4
42459,3
42460,5
42461,4
42462,5
42463,2
42464,5
42465,2
42466,1
42467,2
42468,1
42469,4
42470,4
42471,3
42472,3
42473,3
42474,4
42475,4
42476,4
42477,2
42478,4
42479,3
42480,4
42481,3
42482,3
42483,4
42484,5
42485,2
42486,4
42487,3
42488,4
42489,4
42490,3
42491,3
42492,5
42493,1
42494,5
42495,5
42496,1
42497,5
42498,3
42499,5
42500,3
42501,5
42502,5
42503,3
42504,4
42505,5
42506,1
42507,2
42508,4
42509,5
42510,2
42511,4
42512,1
42513,3
42514,1
42515,5
42516,3
42517,2
42518,5
42519,1
42520,4
42521,2
42522,3
42523,5
42524,4
42525,5
42526,2
42527,4
42528,3
42529,1
42530,3
42531,1
42532,3
42533,4
42534,2
42535,5
42536,5
42537,3
42538,1
42539,3
42540,4
42541,4
42542,5
42543,2
42544,2
42545,4
42546,5
42547,3
42548,1
42549,4
42550,2
42551,2
42552,5
42553,1
42554,3
42555,4
42556,3
42557,5
42558,4
42559,2
42560,2
42561,3
42562,2
42563,3
42564,4
42565,2
42566,5
42567,3
42568,3
42569,3
42570,2
42571,3
42572,5
42573,2
42574,4
42575,5
42576,2
42577,4
42578,1
42579,4
42580,2
42581,1
42582,3
42583,1
42584,3
42585,4
42586,1
42587,3
42588,5
42589,3
42590,2
42591,2
42592,1
42593,2
42594,1
42595,3
42596,1
42597,1
42598,1
42599,1
42600,1
42601,3
42602,3
42603,2
42604,2
42605,2
42606,3
42607,3
42608,5
42609,4
42610,4
42611,3
42612,2
42613,1
42614,2
42615,1
42616,3
42617,3
42618,1
42619,5
42620,2
42621,4
42622,3
42623,4
42624,3
42625,1
42626,2
42627,1
42628,3
42629,2
42630,3
42631,1
42632,3
42633,2
42634,4
42635,5
42636,3
42637,3
42638,3
42639,3
42640,2
42641,2
42642,4
42643,4
42644,5
42645,1
42646,4
42647,2
42648,1
42649,4
42650,3
42651,3
42652,4
42653,2
42654,5
42655,1
42656,4
42657,5
42658,1
42659,2
42660,5
42661,2
42662,5
42663,3
42664,3
42665,3
42666,2
42667,5
42668,2
42669,4
42670,4
42671,2
42672,2
42673,2
42674,3
42675,2
42676,3
42677,1
42678,3
42679,2
42680,5
42681,4
42682,4
42683,5
42684,4
42685,3
42686,5
42687,5
42688,4
42689,3
42690,4
42691,5
42692,5
42693,2
42694,5
42695,5
42696,3
42697,2
42698,3
42699,2
42700,3
42701,5
42702,3
42703,3
42704,2
42705,3
42706,4
42707,2
42708,3
42709,1
42710,1
42711,3
42712,5
42713,2
42714,2
42715,5
42716,4
42717,1
42718,5
42719,4
42720,3
42721,5
42722,5
42723,5
42724,1
42725,4
42726,2
42727,1
42728,3
42729,3
42730,2
42731,3
42732,3
42733,3
42734,4
42735,1
42736,3
42737,1
42738,5
42739,3
42740,5
42741,2
42742,3
42743,3
42744,2
42745,4
42746,4
42747,4
42748,3
42749,3
42750,5
42751,5
42752,2
42753,3
42754,3
42755,3
42756,5
42757,5
42758,2
42759,5
42760,5
42761,5
42762,3
42763,5
42764,2
42765,5
42766,1
42767,5
42768,4
42769,2
42770,2
42771,4
42772,3
42773,4
42774,5
42775,3
42776,5
42777,4
42778,3
42779,1
42780,3
42781,2
42782,4
42783,2
42784,5
42785,2
42786,1
42787,5
42788,4
42789,5
42790,2
42791,5
42792,5
42793,3
42794,3
42795,3
42796,3
42797,1
42798,1
